location_id,location_name,latitude,longitude,name,AreaName,RegionName
3321,Opp S'pore Khalsa Assn,1.317248,103.85728,kml_11,KALLANG,CENTRAL REGION
3322,S'pore Khalsa Assn,1.317187,103.857,kml_11,KALLANG,CENTRAL REGION
3323,Farrer Pk Stn Exit A,1.312405,103.854866,kml_45,ROCHOR,CENTRAL REGION
3324,Kentish Lodge,1.3160883,103.853226,kml_11,KALLANG,CENTRAL REGION
3325,Kentish Green,1.3158727,103.85178,kml_11,KALLANG,CENTRAL REGION
3326,Aft Gloucester Rd,1.3136845,103.85083,kml_11,KALLANG,CENTRAL REGION
3327,Blk 122,1.3186291,103.85728,kml_11,KALLANG,CENTRAL REGION
3328,Blk 107,1.3193048,103.85957,kml_11,KALLANG,CENTRAL REGION
3329,Farrer Pk Tennis Ctr,1.3121601,103.84858,kml_11,KALLANG,CENTRAL REGION
3330,Blk 82,1.3233799,103.85626,kml_15,NOVENA,CENTRAL REGION
3331,Opp Tan Tong Meng Twr,1.3278416,103.840614,kml_15,NOVENA,CENTRAL REGION
3332,Thomson Flyover,1.3289425,103.84067,kml_35,TOA PAYOH,CENTRAL REGION
3333,Old Police Academy,1.3304111,103.839134,kml_15,NOVENA,CENTRAL REGION
3334,Opp Old Police Academy,1.3302549,103.839714,kml_35,TOA PAYOH,CENTRAL REGION
3335,S'pore Polo Club,1.331629,103.8386,kml_15,NOVENA,CENTRAL REGION
3336,Opp S'pore Polo Club,1.3316582,103.83889,kml_35,TOA PAYOH,CENTRAL REGION
3338,SLF Cplx,1.3338213,103.83796,kml_35,TOA PAYOH,CENTRAL REGION
3339,AFT ANDREW RD,1.3363535,103.837074,kml_15,NOVENA,CENTRAL REGION
3340,AFT TOA PAYOH RISE,1.3370326,103.83735,kml_35,TOA PAYOH,CENTRAL REGION
3341,Mt Alvernia Hosp,1.3412578,103.8366,kml_35,TOA PAYOH,CENTRAL REGION
3342,Macritchie Reservoir,1.3421925,103.83597,kml_4,CENTRAL WATER CATCHMENT,NORTH REGION
3343,Opp Macritchie Reservoir,1.3417829,103.83615,kml_4,CENTRAL WATER CATCHMENT,NORTH REGION
3344,Opp Marymount Convent Sch,1.340555,103.83889,kml_35,TOA PAYOH,CENTRAL REGION
3345,Bef Marymount Convent Sch,1.3415498,103.83962,kml_35,TOA PAYOH,CENTRAL REGION
3346,Opp Catholic JC,1.3264806,103.83402,kml_15,NOVENA,CENTRAL REGION
3347,Catholic JC,1.3258817,103.83453,kml_15,NOVENA,CENTRAL REGION
3348,Bef Thomson Flyover,1.3275363,103.83725,kml_15,NOVENA,CENTRAL REGION
3349,Opp Old Police Academy,1.3270928,103.83971,kml_15,NOVENA,CENTRAL REGION
3350,Opp Andrew Rd,1.3406483,103.83271,kml_4,CENTRAL WATER CATCHMENT,NORTH REGION
3351,Bef Andrew Rd,1.3401431,103.83257,kml_15,NOVENA,CENTRAL REGION
3352,Opp Braddell View,1.3440926,103.83935,kml_21,BISHAN,CENTRAL REGION
3353,Braddell View,1.3443669,103.840324,kml_35,TOA PAYOH,CENTRAL REGION
3354,Toa Payoh Int,1.3320209,103.846924,kml_35,TOA PAYOH,CENTRAL REGION
3356,Bef Bishan Rd,1.3450413,103.842636,kml_21,BISHAN,CENTRAL REGION
3357,Aft Bishan Rd,1.3440334,103.84368,kml_35,TOA PAYOH,CENTRAL REGION
3358,OPP BLK 1004,1.3443131,103.847664,kml_21,BISHAN,CENTRAL REGION
3359,Blk 1004,1.3435992,103.84737,kml_35,TOA PAYOH,CENTRAL REGION
3360,OPP BLK 998,1.3440485,103.85026,kml_21,BISHAN,CENTRAL REGION
3361,Aft Muhajirin Mque,1.3433381,103.8513,kml_35,TOA PAYOH,CENTRAL REGION
3363,BLK 147,1.3433882,103.85469,kml_21,BISHAN,CENTRAL REGION
3364,Blk 219,1.3430974,103.856224,kml_35,TOA PAYOH,CENTRAL REGION
3365,BCA Academy,1.3435217,103.85874,kml_21,BISHAN,CENTRAL REGION
3366,Comfortdelgro Corp Ltd,1.3431439,103.85857,kml_35,TOA PAYOH,CENTRAL REGION
3367,Trellis Twrs,1.3299142,103.84382,kml_35,TOA PAYOH,CENTRAL REGION
3368,Opp Trellis Twrs,1.3293148,103.84383,kml_15,NOVENA,CENTRAL REGION
3369,Aft Blk 195,1.3308139,103.86084,kml_35,TOA PAYOH,CENTRAL REGION
3370,Opp Blk 195,1.329917,103.860275,kml_15,NOVENA,CENTRAL REGION
3371,Opp NKF,1.3265233,103.85489,kml_15,NOVENA,CENTRAL REGION
3372,Bet Blks 33/34,1.3269767,103.85817,kml_15,NOVENA,CENTRAL REGION
3373,Blk 29,1.3254467,103.85938,kml_15,NOVENA,CENTRAL REGION
3374,Blk 163,1.3322071,103.8442,kml_35,TOA PAYOH,CENTRAL REGION
3375,Oleander Twrs,1.3327184,103.84405,kml_35,TOA PAYOH,CENTRAL REGION
3376,Opp Blk 139A,1.3362774,103.84334,kml_35,TOA PAYOH,CENTRAL REGION
3377,Blk 139A,1.336405,103.843575,kml_35,TOA PAYOH,CENTRAL REGION
3378,Blk 131,1.33834,103.84366,kml_35,TOA PAYOH,CENTRAL REGION
3379,Blk 128,1.3381081,103.84386,kml_35,TOA PAYOH,CENTRAL REGION
3380,Braddell Stn/Blk 111,1.3409383,103.845406,kml_35,TOA PAYOH,CENTRAL REGION
3381,Blk 117,1.3401319,103.84466,kml_35,TOA PAYOH,CENTRAL REGION
3382,Braddell Stn/Blk 107,1.3409499,103.84778,kml_35,TOA PAYOH,CENTRAL REGION
3383,Braddell Stn/Blk 106,1.3406901,103.84804,kml_35,TOA PAYOH,CENTRAL REGION
3384,Opp Toa Payoh Stn,1.3330663,103.84656,kml_35,TOA PAYOH,CENTRAL REGION
3385,Toa Payoh Stn,1.333185,103.84679,kml_35,TOA PAYOH,CENTRAL REGION
3386,Blk 138B,1.3363614,103.846085,kml_35,TOA PAYOH,CENTRAL REGION
3387,Blk 84B,1.3354731,103.84664,kml_35,TOA PAYOH,CENTRAL REGION
3388,Blk 121,1.3391804,103.846504,kml_35,TOA PAYOH,CENTRAL REGION
3389,Blk 101C CP,1.3392588,103.84679,kml_35,TOA PAYOH,CENTRAL REGION
3390,Opp Jackson Sq,1.3380116,103.84823,kml_35,TOA PAYOH,CENTRAL REGION
3391,Opp Blk 177,1.334305,103.848785,kml_35,TOA PAYOH,CENTRAL REGION
3392,Blk 177,1.334122,103.848946,kml_35,TOA PAYOH,CENTRAL REGION
3393,Chung Hwa Free Clinic,1.3329698,103.85142,kml_35,TOA PAYOH,CENTRAL REGION
3394,Opp Chung Hwa Free Clinic,1.3327875,103.851654,kml_35,TOA PAYOH,CENTRAL REGION
3395,Opp Blk 73,1.3340317,103.85128,kml_35,TOA PAYOH,CENTRAL REGION
3396,Blk 73,1.3340424,103.85147,kml_35,TOA PAYOH,CENTRAL REGION
3397,Jackson Sq,1.3368311,103.84975,kml_35,TOA PAYOH,CENTRAL REGION
3398,Blk 56,1.3370242,103.84993,kml_35,TOA PAYOH,CENTRAL REGION
3399,Blk 68,1.3344461,103.85362,kml_35,TOA PAYOH,CENTRAL REGION
3400,Blk 34,1.3350194,103.85387,kml_35,TOA PAYOH,CENTRAL REGION
3401,Blk 59,1.3369701,103.85225,kml_35,TOA PAYOH,CENTRAL REGION
3402,Blk 50,1.3371596,103.85232,kml_35,TOA PAYOH,CENTRAL REGION
3403,Blk 23,1.334358,103.857216,kml_35,TOA PAYOH,CENTRAL REGION
3404,Blk 25,1.3341213,103.857124,kml_35,TOA PAYOH,CENTRAL REGION
3405,Toa Payoh Stadium,1.331259,103.85271,kml_35,TOA PAYOH,CENTRAL REGION
3406,Opp Toa Payoh Stadium,1.3314682,103.852684,kml_35,TOA PAYOH,CENTRAL REGION
3407,Blk 27,1.332463,103.85581,kml_35,TOA PAYOH,CENTRAL REGION
3408,Opp Blk 26,1.3328717,103.85586,kml_35,TOA PAYOH,CENTRAL REGION
3409,Pei Chun Public Sch,1.3362578,103.85562,kml_35,TOA PAYOH,CENTRAL REGION
3410,United Medicare Ctr,1.3361931,103.855446,kml_35,TOA PAYOH,CENTRAL REGION
3411,Blk 2,1.338368,103.85328,kml_35,TOA PAYOH,CENTRAL REGION
3412,Blk 52,1.3386283,103.85269,kml_35,TOA PAYOH,CENTRAL REGION
3413,Blk 1,1.3397441,103.85298,kml_35,TOA PAYOH,CENTRAL REGION
3414,Blk 237,1.3400184,103.85273,kml_35,TOA PAYOH,CENTRAL REGION
3415,First Toa Payoh Pr Sch,1.3399297,103.856514,kml_35,TOA PAYOH,CENTRAL REGION
3416,Braddell Tech Bldg,1.3398867,103.85831,kml_35,TOA PAYOH,CENTRAL REGION
3417,Blk 227,1.3397261,103.858086,kml_35,TOA PAYOH,CENTRAL REGION
3418,Opp Blk 231,1.3376514,103.859886,kml_35,TOA PAYOH,CENTRAL REGION
3419,Blk 231,1.3369645,103.85973,kml_35,TOA PAYOH,CENTRAL REGION
3420,Blk 102,1.3283019,103.85083,kml_15,NOVENA,CENTRAL REGION
3421,Opp Blk 102,1.3280197,103.85105,kml_15,NOVENA,CENTRAL REGION
3422,Blk 105,1.328301,103.853806,kml_15,NOVENA,CENTRAL REGION
3423,Curtin S'pore,1.3280331,103.85392,kml_15,NOVENA,CENTRAL REGION
3424,Blk 17A,1.3363098,103.85713,kml_35,TOA PAYOH,CENTRAL REGION
3425,Opp Blk 5,1.3382511,103.855415,kml_35,TOA PAYOH,CENTRAL REGION
3426,Blk 202,1.3408316,103.84976,kml_35,TOA PAYOH,CENTRAL REGION
3427,Toa Payoh Police Ctr,1.3404495,103.850006,kml_35,TOA PAYOH,CENTRAL REGION
3428,Blk 114,1.3253199,103.85732,kml_15,NOVENA,CENTRAL REGION
3429,Opp EASB,1.3274962,103.84579,kml_15,NOVENA,CENTRAL REGION
3430,Toa Payoh Polyclinic,1.3352484,103.85859,kml_35,TOA PAYOH,CENTRAL REGION
3431,Opp Toa Payoh Polyclinic,1.3353628,103.85871,kml_35,TOA PAYOH,CENTRAL REGION
3432,St. Michael's Ter,1.3260376,103.85537,kml_15,NOVENA,CENTRAL REGION
3433,St. Michael's Ter,1.3260376,103.85537,kml_15,NOVENA,CENTRAL REGION
3434,Toa Payoh Swim Cplx,1.3309022,103.85012,kml_35,TOA PAYOH,CENTRAL REGION
3435,Opp Toa Payoh Swim Cplx,1.3311571,103.850174,kml_35,TOA PAYOH,CENTRAL REGION
3436,Bef Blk 221,1.3413265,103.85734,kml_35,TOA PAYOH,CENTRAL REGION
3437,Blk 210 Mkt/FC,1.339918,103.85386,kml_35,TOA PAYOH,CENTRAL REGION
3438,Bishan Int,1.3504554,103.849884,kml_21,BISHAN,CENTRAL REGION
3439,Bishan Int,1.3504554,103.849884,kml_21,BISHAN,CENTRAL REGION
3440,ST. THERESA'S HME,1.3455535,103.838264,kml_21,BISHAN,CENTRAL REGION
3441,OPP ST. THERESA'S HME,1.3460035,103.838715,kml_21,BISHAN,CENTRAL REGION
3442,Opp Shunfu Est,1.34968,103.836525,kml_21,BISHAN,CENTRAL REGION
3443,Shunfu Est,1.3493924,103.837296,kml_21,BISHAN,CENTRAL REGION
3444,Thomson CC,1.3514469,103.83591,kml_21,BISHAN,CENTRAL REGION
3445,Bef Thomson Ridge,1.3530784,103.834366,kml_21,BISHAN,CENTRAL REGION
3446,Bef Jln Todak,1.3536266,103.83422,kml_21,BISHAN,CENTRAL REGION
3447,Upp Thomson Stn Exit 5,1.354995,103.831604,kml_21,BISHAN,CENTRAL REGION
3448,Upp Thomson Stn Exit 2,1.355471,103.83122,kml_21,BISHAN,CENTRAL REGION
3449,Bef Windsor Pk Rd,1.3571583,103.828835,kml_21,BISHAN,CENTRAL REGION
3450,Aft Windsor Pk Rd,1.3577716,103.82894,kml_21,BISHAN,CENTRAL REGION
3451,Opp Flame Tree Pk,1.3606334,103.82835,kml_21,BISHAN,CENTRAL REGION
3452,Flame Tree Pk,1.3608266,103.82864,kml_21,BISHAN,CENTRAL REGION
3453,Opp Faber Gdn,1.363193,103.827835,kml_21,BISHAN,CENTRAL REGION
3454,Faber Gdn,1.363977,103.8282,kml_21,BISHAN,CENTRAL REGION
3455,Bef Ang Mo Kio Ave 1,1.3648202,103.82793,kml_21,BISHAN,CENTRAL REGION
3456,Aft Ang Mo Kio Ave 1,1.3666064,103.82843,kml_21,BISHAN,CENTRAL REGION
3457,Bef Marymount Lane,1.3454964,103.8389,kml_21,BISHAN,CENTRAL REGION
3458,Aft Bishan St 21,1.347063,103.839455,kml_21,BISHAN,CENTRAL REGION
3459,Marymount Stn,1.3501669,103.83948,kml_21,BISHAN,CENTRAL REGION
3460,Opp Marymount Stn,1.3496805,103.83978,kml_21,BISHAN,CENTRAL REGION
3461,Blk 319,1.353158,103.84031,kml_21,BISHAN,CENTRAL REGION
3462,Marymount View,1.3525635,103.84044,kml_21,BISHAN,CENTRAL REGION
3463,Opp Whitley Sec Sch,1.355665,103.841324,kml_21,BISHAN,CENTRAL REGION
3464,Whitley Sec Sch,1.3554811,103.84161,kml_21,BISHAN,CENTRAL REGION
3465,Opp Blk 263A CP,1.3595064,103.84134,kml_21,BISHAN,CENTRAL REGION
3466,Blk 260,1.3596866,103.841736,kml_21,BISHAN,CENTRAL REGION
3467,Opp Blk 254,1.362227,103.84216,kml_21,BISHAN,CENTRAL REGION
3468,Blk 254,1.362165,103.842514,kml_21,BISHAN,CENTRAL REGION
3469,Blk 23,1.3546613,103.8363,kml_21,BISHAN,CENTRAL REGION
3470,Sin Ming Plaza,1.3530396,103.83582,kml_21,BISHAN,CENTRAL REGION
3471,Amtech Bldg,1.3560728,103.83781,kml_21,BISHAN,CENTRAL REGION
3472,Blk 25,1.3549633,103.836815,kml_21,BISHAN,CENTRAL REGION
3473,Blk 7 Ind Est,1.3583795,103.83909,kml_21,BISHAN,CENTRAL REGION
3474,Blk 22A CP,1.3575484,103.83899,kml_21,BISHAN,CENTRAL REGION
3475,Opp Nea Reg Off,1.361285,103.8385,kml_21,BISHAN,CENTRAL REGION
3476,Aft Nea Reg Off,1.3609983,103.838524,kml_21,BISHAN,CENTRAL REGION
3477,Opp Raffles Instn,1.3470716,103.84713,kml_21,BISHAN,CENTRAL REGION
3478,Raffles Instn,1.3460611,103.84658,kml_21,BISHAN,CENTRAL REGION
3479,BLK 115,1.3481684,103.84846,kml_21,BISHAN,CENTRAL REGION
3480,Blk 501,1.3482231,103.84927,kml_21,BISHAN,CENTRAL REGION
3481,BISHAN STN,1.3508999,103.84798,kml_21,BISHAN,CENTRAL REGION
3482,OPP BISHAN STN,1.351003,103.84766,kml_21,BISHAN,CENTRAL REGION
3483,OPP BLK 217,1.3561563,103.84996,kml_21,BISHAN,CENTRAL REGION
3484,BLK 210,1.355383,103.84912,kml_21,BISHAN,CENTRAL REGION
3485,BLK 125,1.3467883,103.852,kml_21,BISHAN,CENTRAL REGION
3486,Opp Blk 125,1.347116,103.852,kml_21,BISHAN,CENTRAL REGION
3487,Opp Bishan Stadium,1.3528597,103.85179,kml_21,BISHAN,CENTRAL REGION
3488,Bishan Stadium,1.3533579,103.85112,kml_21,BISHAN,CENTRAL REGION
3489,Opp Kuo Chuan Presby Sch,1.3493462,103.85391,kml_21,BISHAN,CENTRAL REGION
3490,Kuo Chuan Presby Sch,1.3497026,103.85391,kml_21,BISHAN,CENTRAL REGION
3491,Blk 169,1.3466564,103.854324,kml_21,BISHAN,CENTRAL REGION
3492,Zion Bible Presby Ch,1.3472061,103.85458,kml_21,BISHAN,CENTRAL REGION
3493,Raffles Instn,1.373456,103.82866,kml_19,ANG MO KIO,NORTH-EAST REGION
3494,Opp Raffles Instn,1.3484914,103.845276,kml_21,BISHAN,CENTRAL REGION
3495,Opp Bosch,1.346845,103.84162,kml_21,BISHAN,CENTRAL REGION
3496,Bosch,1.347225,103.84125,kml_21,BISHAN,CENTRAL REGION
3497,Opp Eunoia JC,1.36135,103.840294,kml_21,BISHAN,CENTRAL REGION
3498,Eunoia JC,1.3615397,103.84049,kml_21,BISHAN,CENTRAL REGION
3499,Bef Bright Hill Tp,1.3628547,103.83701,kml_21,BISHAN,CENTRAL REGION
3500,Opp Bright Hill Tp,1.36313,103.836784,kml_21,BISHAN,CENTRAL REGION
3501,Bright Hill Stn Exit 2,1.3635564,103.83394,kml_21,BISHAN,CENTRAL REGION
3502,Bright Hill Stn Exit 1,1.3637398,103.83379,kml_21,BISHAN,CENTRAL REGION
3503,Ai Tong Sch,1.3608097,103.832115,kml_21,BISHAN,CENTRAL REGION
3504,Opp Ai Tong Sch,1.3612567,103.83196,kml_21,BISHAN,CENTRAL REGION
3505,Blk 454,1.3592983,103.83032,kml_21,BISHAN,CENTRAL REGION
3506,Opp Blk 454,1.3594735,103.83015,kml_21,BISHAN,CENTRAL REGION
3507,Blk 257,1.3599434,103.843796,kml_21,BISHAN,CENTRAL REGION
3508,Blk 245,1.3601867,103.84386,kml_21,BISHAN,CENTRAL REGION
3509,Bishan Nth Shop Mall,1.3583044,103.84496,kml_21,BISHAN,CENTRAL REGION
3510,Opp Bishan Nth Shop Mall,1.3580447,103.84517,kml_21,BISHAN,CENTRAL REGION
3511,Opp Blk 203,1.354443,103.84696,kml_21,BISHAN,CENTRAL REGION
3512,Blk 202,1.35464,103.847015,kml_21,BISHAN,CENTRAL REGION
3513,Guangyang Sec Sch,1.3454167,103.85049,kml_21,BISHAN,CENTRAL REGION
3514,Blk 131,1.3453461,103.851265,kml_21,BISHAN,CENTRAL REGION
3515,Opp Guangyang Pr Sch,1.3464,103.84981,kml_21,BISHAN,CENTRAL REGION
3516,Bef Mt Sinai Wk,1.3172134,103.78071,kml_3,BUKIT TIMAH,CENTRAL REGION
3517,Bef Changi Fire Stn,1.3340765,103.94985,kml_32,TAMPINES,EAST REGION
3518,Opp Blk 405C,1.3896643,103.87329,kml_27,SENGKANG,NORTH-EAST REGION
3519,Ang Mo Kio Int,1.3696877,103.848564,kml_19,ANG MO KIO,NORTH-EAST REGION
3521,Ang Mo Kio Int,1.3696877,103.848564,kml_19,ANG MO KIO,NORTH-EAST REGION
3522,Blk 207,1.3656704,103.84341,kml_19,ANG MO KIO,NORTH-EAST REGION
3523,Blk 307A,1.3661866,103.844185,kml_19,ANG MO KIO,NORTH-EAST REGION
3524,Opp Al-Muttaqin Mque,1.3700864,103.845345,kml_19,ANG MO KIO,NORTH-EAST REGION
3525,Bef Al-Muttaqin Mque,1.3709179,103.845634,kml_19,ANG MO KIO,NORTH-EAST REGION
3526,Opp Courts Ang Mo Kio,1.373558,103.84498,kml_19,ANG MO KIO,NORTH-EAST REGION
3527,Courts Ang Mo Kio,1.3735048,103.84533,kml_19,ANG MO KIO,NORTH-EAST REGION
3528,Bef Ang Mo Kio Ave 5,1.376444,103.844635,kml_19,ANG MO KIO,NORTH-EAST REGION
3529,Bef Ang Mo Kio Lib,1.376285,103.844986,kml_19,ANG MO KIO,NORTH-EAST REGION
3530,Blk 244,1.367288,103.83404,kml_19,ANG MO KIO,NORTH-EAST REGION
3531,Opp Blk 244,1.36692,103.83405,kml_21,BISHAN,CENTRAL REGION
3532,Blk 310C,1.3643366,103.84491,kml_19,ANG MO KIO,NORTH-EAST REGION
3533,OPP BLK 315,1.363898,103.845856,kml_21,BISHAN,CENTRAL REGION
3534,TECK GHEE CT,1.3635898,103.84787,kml_19,ANG MO KIO,NORTH-EAST REGION
3535,OPP ANG MO KIO SWIM CPLX,1.36297,103.84849,kml_21,BISHAN,CENTRAL REGION
3536,BLK 331,1.3616798,103.85093,kml_19,ANG MO KIO,NORTH-EAST REGION
3537,OPP BLK 333,1.3611878,103.85105,kml_21,BISHAN,CENTRAL REGION
3538,Aft Ang Mo Kio Ave 10,1.357321,103.85466,kml_19,ANG MO KIO,NORTH-EAST REGION
3539,Bef Ang Mo Kio Ave 10,1.3570817,103.85434,kml_21,BISHAN,CENTRAL REGION
3540,Blk 255,1.3708984,103.83477,kml_19,ANG MO KIO,NORTH-EAST REGION
3541,Mayflower Stn Exit 6,1.3705331,103.83653,kml_19,ANG MO KIO,NORTH-EAST REGION
3542,Mayflower Stn Exit 5,1.3704697,103.83679,kml_19,ANG MO KIO,NORTH-EAST REGION
3543,Mayflower Stn Exit 2,1.3744719,103.83756,kml_19,ANG MO KIO,NORTH-EAST REGION
3544,Bef Mayflower Stn Exit 3,1.3743,103.83767,kml_19,ANG MO KIO,NORTH-EAST REGION
3545,OPP BLK 155,1.376085,103.83928,kml_19,ANG MO KIO,NORTH-EAST REGION
3546,BET BLKS 152/155,1.3763812,103.83952,kml_19,ANG MO KIO,NORTH-EAST REGION
3547,MAYFLOWER SEC SCH,1.3686122,103.83635,kml_19,ANG MO KIO,NORTH-EAST REGION
3548,OPP MAYFLOWER SEC SCH,1.3688078,103.83679,kml_19,ANG MO KIO,NORTH-EAST REGION
3549,Opp Ang Mo Kio Pr Sch,1.3699561,103.83959,kml_19,ANG MO KIO,NORTH-EAST REGION
3550,Ang Mo Kio Pr Sch,1.3696058,103.839935,kml_19,ANG MO KIO,NORTH-EAST REGION
3551,Blk 129,1.3696601,103.84194,kml_19,ANG MO KIO,NORTH-EAST REGION
3552,Blk 209,1.369186,103.84332,kml_19,ANG MO KIO,NORTH-EAST REGION
3553,Blk 700B,1.3691351,103.84618,kml_19,ANG MO KIO,NORTH-EAST REGION
3554,Blk 322,1.3687384,103.84719,kml_19,ANG MO KIO,NORTH-EAST REGION
3555,Blk 324,1.3687549,103.84661,kml_19,ANG MO KIO,NORTH-EAST REGION
3556,Aft Grandeur 8,1.3768901,103.84617,kml_19,ANG MO KIO,NORTH-EAST REGION
3557,Opp Grandeur 8,1.3772094,103.84628,kml_19,ANG MO KIO,NORTH-EAST REGION
3558,Aft Ang Mo Kio Stn Exit A,1.3694694,103.85075,kml_19,ANG MO KIO,NORTH-EAST REGION
3559,Opp Ang Mo Kio Stn,1.3692101,103.85112,kml_19,ANG MO KIO,NORTH-EAST REGION
3560,Blk 586,1.3699633,103.85357,kml_19,ANG MO KIO,NORTH-EAST REGION
3561,Blk 427,1.3696892,103.85405,kml_19,ANG MO KIO,NORTH-EAST REGION
3562,Blk 570,1.3694903,103.85601,kml_19,ANG MO KIO,NORTH-EAST REGION
3563,Blk 452,1.369199,103.8559,kml_19,ANG MO KIO,NORTH-EAST REGION
3564,Blk 564,1.3691887,103.858864,kml_19,ANG MO KIO,NORTH-EAST REGION
3565,Opp Blk 565,1.3689015,103.85833,kml_19,ANG MO KIO,NORTH-EAST REGION
3566,Blk 5022,1.370195,103.86285,kml_28,SERANGOON,NORTH-EAST REGION
3567,Opp Blk 5022,1.3698883,103.86307,kml_28,SERANGOON,NORTH-EAST REGION
3568,Blk 332,1.3614361,103.85258,kml_19,ANG MO KIO,NORTH-EAST REGION
3569,Opp Christ The King Ch,1.3620597,103.85306,kml_19,ANG MO KIO,NORTH-EAST REGION
3570,Blk 354,1.3639847,103.85238,kml_19,ANG MO KIO,NORTH-EAST REGION
3571,Blk 420,1.3644978,103.85248,kml_19,ANG MO KIO,NORTH-EAST REGION
3572,Blk 346,1.3671948,103.85057,kml_19,ANG MO KIO,NORTH-EAST REGION
3573,Blk 422,1.3678447,103.85058,kml_19,ANG MO KIO,NORTH-EAST REGION
3574,Opp Blk 504,1.3746214,103.847824,kml_19,ANG MO KIO,NORTH-EAST REGION
3575,Blk 504,1.3747734,103.84811,kml_19,ANG MO KIO,NORTH-EAST REGION
3576,Nanyang Poly,1.3764778,103.85004,kml_19,ANG MO KIO,NORTH-EAST REGION
3577,Blk 502,1.3761533,103.84999,kml_19,ANG MO KIO,NORTH-EAST REGION
3578,Opp Blk 4025,1.3587464,103.85588,kml_19,ANG MO KIO,NORTH-EAST REGION
3579,Blk 409A,1.362383,103.85568,kml_19,ANG MO KIO,NORTH-EAST REGION
3580,Blk 475,1.36289,103.85595,kml_19,ANG MO KIO,NORTH-EAST REGION
3581,Blk 443,1.3657417,103.85609,kml_19,ANG MO KIO,NORTH-EAST REGION
3582,Blk 465,1.3663898,103.856606,kml_19,ANG MO KIO,NORTH-EAST REGION
3583,Aft Ang Mo Kio Int,1.3716197,103.84829,kml_19,ANG MO KIO,NORTH-EAST REGION
3584,Blk 522,1.3729467,103.85164,kml_19,ANG MO KIO,NORTH-EAST REGION
3585,Opp Blk 522,1.3727083,103.85214,kml_19,ANG MO KIO,NORTH-EAST REGION
3586,Blk 527,1.3723531,103.85423,kml_19,ANG MO KIO,NORTH-EAST REGION
3587,Opp Blk 527,1.3720617,103.85489,kml_19,ANG MO KIO,NORTH-EAST REGION
3588,Blk 561,1.3703465,103.858185,kml_19,ANG MO KIO,NORTH-EAST REGION
3589,Blk 549,1.3732847,103.857155,kml_19,ANG MO KIO,NORTH-EAST REGION
3590,Blk 507,1.3741817,103.85077,kml_19,ANG MO KIO,NORTH-EAST REGION
3591,Opp Blk 507,1.3746082,103.85089,kml_19,ANG MO KIO,NORTH-EAST REGION
3592,Blk 643,1.377235,103.8406,kml_19,ANG MO KIO,NORTH-EAST REGION
3593,Blk 151,1.3769333,103.8412,kml_19,ANG MO KIO,NORTH-EAST REGION
3594,Blk 649,1.37748,103.8434,kml_19,ANG MO KIO,NORTH-EAST REGION
3595,Opp Blk 649,1.3772017,103.8435,kml_19,ANG MO KIO,NORTH-EAST REGION
3596,Opp Blk 538,1.3761348,103.853294,kml_19,ANG MO KIO,NORTH-EAST REGION
3597,Blk 538,1.3757933,103.8532,kml_19,ANG MO KIO,NORTH-EAST REGION
3598,Ite Coll Ctrl,1.3759949,103.85577,kml_19,ANG MO KIO,NORTH-EAST REGION
3599,Opp Ite Coll Ctrl,1.3756614,103.8558,kml_19,ANG MO KIO,NORTH-EAST REGION
3600,Aft CTE,1.3771716,103.8601,kml_28,SERANGOON,NORTH-EAST REGION
3601,Bef CTE,1.3770081,103.86055,kml_28,SERANGOON,NORTH-EAST REGION
3602,Opp AMK Ind Pk 2,1.3778714,103.86266,kml_28,SERANGOON,NORTH-EAST REGION
3603,Aft Blk 5000,1.3775884,103.86257,kml_28,SERANGOON,NORTH-EAST REGION
3604,Blk 5028,1.3716763,103.86345,kml_28,SERANGOON,NORTH-EAST REGION
3605,Opp Blk 5023,1.3712181,103.86374,kml_28,SERANGOON,NORTH-EAST REGION
3606,Blk 5046,1.3734264,103.862885,kml_28,SERANGOON,NORTH-EAST REGION
3607,Opp Blk 5043,1.3733597,103.86304,kml_28,SERANGOON,NORTH-EAST REGION
3608,OPP BISHAN PK,1.3583997,103.851326,kml_21,BISHAN,CENTRAL REGION
3609,BISHAN PK,1.358571,103.85105,kml_21,BISHAN,CENTRAL REGION
3611,Blk 540,1.3748782,103.85483,kml_19,ANG MO KIO,NORTH-EAST REGION
3612,Blk 574,1.3710583,103.85666,kml_19,ANG MO KIO,NORTH-EAST REGION
3613,Blk 555,1.3717344,103.85672,kml_19,ANG MO KIO,NORTH-EAST REGION
3614,Blk 5056,1.3748947,103.8618,kml_28,SERANGOON,NORTH-EAST REGION
3615,Townsville Pr Sch,1.3594214,103.85515,kml_19,ANG MO KIO,NORTH-EAST REGION
3616,Opp Townsville Pr Sch,1.3593578,103.85529,kml_19,ANG MO KIO,NORTH-EAST REGION
3617,BLK 220,1.3648947,103.840576,kml_19,ANG MO KIO,NORTH-EAST REGION
3618,OPP BLK 220,1.3646717,103.8405,kml_21,BISHAN,CENTRAL REGION
3619,BLK 223,1.3659533,103.83773,kml_19,ANG MO KIO,NORTH-EAST REGION
3620,OPP BLK 223,1.3655881,103.83802,kml_21,BISHAN,CENTRAL REGION
3623,Opp Techplace 2,1.3785428,103.86552,kml_28,SERANGOON,NORTH-EAST REGION
3624,Techplace 2,1.3783401,103.86686,kml_28,SERANGOON,NORTH-EAST REGION
