origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon
4161,3995,morning,4.0,12,64561,63039,1.37716,1.36026,103.88691,103.88538
36,37,morning,1.1,1,36,37,1.432514421,1.323979969,103.77409,103.9299587
3644,3549,morning,1.5,15,55119,54221,1.3772854,1.3699561,103.837845,103.83959
4435,4443,afternoon,0.5,7,72021,72061,1.3309653,1.3317792,103.90632,103.909836
2986,2999,morning,1.1,13,45321,45411,1.3974026,1.4035145,103.74756,103.74767
1920,1926,evening,0.8,18,21551,21581,1.326661,1.3324335,103.720985,103.72329
4722,4745,afternoon,1.3,16,80251,81149,1.3100948,1.3121257,103.87993,103.88966
3412,3389,morning,0.9,10,52359,52209,1.3386283,1.3392588,103.85269,103.84679
3126,3018,afternoon,7.1,6,46669,46088,1.4374093,1.4418092,103.791824,103.77109
3994,4141,evening,3.4,13,63031,64431,1.3605044,1.3780944,103.88535,103.889305
3544,3551,morning,1.2,11,54199,54231,1.3743,1.3696601,103.83767,103.84194
101,120,morning,3.6,48,101,120,1.26547264,1.292478928,103.821446,103.8443255
4746,4723,morning,1.0,27,81151,80259,1.3115331,1.309895,103.88785,103.87989
120,101,afternoon,3.6,18,120,101,1.292478928,1.26547264,103.8443255,103.821446
6736,6739,morning,1.6,16,65281,65239,1.4020116,1.3941046,103.90784,103.91604
34,36,morning,2.3,1,34,36,1.338604054,1.432514421,103.7060994,103.77409
6730,6732,evening,1.0,16,65269,65289,1.3967102,1.4017375,103.91467,103.90763
5999,5682,morning,4.3,11,46009,47671,1.436874,1.446563,103.78616,103.80334
3171,3055,morning,1.6,11,46969,46289,1.4305918,1.4387224,103.7927,103.79091
1901,1935,evening,1.7,12,21459,21629,1.3455805,1.3395448,103.71491,103.722755
2864,2887,evening,0.8,7,44229,44381,1.3765606,1.3724214,103.77146,103.774414
4170,4174,morning,0.7,11,65021,65041,1.3840314,1.3898442,103.89961,103.90162
2638,2643,afternoon,1.3,12,42041,42071,1.334425,1.3387623,103.78689,103.77695
103,106,morning,4.6,43,103,106,1.299550746,1.404546728,103.8568623,103.902052
32,34,evening,2.5,17,32,34,1.349034109,1.338604054,103.74959,103.7060994
3316,3912,morning,2.0,14,50211,60141,1.3230697,1.3225875,103.85257,103.86385
3911,3330,evening,4.2,15,60139,50991,1.3220487,1.3233799,103.86629,103.85626
3415,6789,afternoon,2.8,23,52371,52009,1.3399297,1.3320209,103.856514,103.846924
2404,2430,morning,1.0,10,28401,28561,1.3506546,1.3531854,103.71861,103.72232
1340,1250,morning,3.5,12,11039,10079,1.2924576,1.280395,103.79999,103.82709
2734,2674,morning,5.1,8,43301,42249,1.3590026,1.336966,103.76206,103.76697
6,5,afternoon,1.5,29,6,5,1.397535018,1.289562726,103.7474307,103.8168209
6660,4865,morning,1.2,13,84009,84041,1.3245387,1.3246905,103.92904,103.934685
3386,3425,morning,2.5,12,52191,52439,1.3363614,1.3382511,103.846085,103.855415
21,24,morning,3.5,54,21,24,1.294860933,1.436875128,103.8058913,103.7864999
4866,6651,afternoon,1.4,13,84049,84009,1.3243272,1.3245387,103.934715,103.92904
106,103,morning,4.6,31,106,103,1.404546728,1.299550746,103.902052,103.8568623
1249,1339,evening,3.4,11,10071,11031,1.2804531,1.2911967,103.826385,103.80045
6210,6677,afternoon,2.8,12,22531,22599,1.3392267,1.3448404,103.69814,103.70308
4423,4935,evening,2.5,10,71141,84499,1.3291733,1.3352078,103.89707,103.91402
6564,5349,morning,1.3,17,67561,67381,1.3954583,1.3945904,103.876976,103.88844
4109,4069,afternoon,2.2,9,64241,64021,1.3671267,1.3778895,103.896416,103.89664
4934,4424,morning,2.4,10,84491,71149,1.3346394,1.3288655,103.91414,103.89714
6847,2584,morning,3.5,10,52009,40129,1.3320209,1.3145378,103.846924,103.84083
61,52,morning,1.9,10,61,52,1.382692296,1.411870458,103.7623879,103.9002935
6491,6935,morning,1.6,10,65171,67519,1.3945204,1.3856534,103.912056,103.90629
3805,5318,afternoon,10.3,13,59049,67391,1.41701,1.3942567,103.8334,103.89144
4599,4525,morning,4.4,11,77049,76089,1.3696356,1.3491681,103.951584,103.949234
1887,5376,evening,1.0,19,21379,22009,1.3453486,1.3393234,103.70649,103.70546
6704,5390,evening,5.4,16,76429,84199,1.3536922,1.3255328,103.95959,103.935555
4580,4488,evening,2.5,13,76409,75139,1.3548467,1.3556397,103.9508,103.93613
104,114,morning,11.9,9,104,114,1.293462633,1.305403642,103.7846438,103.8554713
51,23,afternoon,18.4,9,51,23,1.415901719,1.319505215,103.9021353,103.6605988
3629,3637,morning,1.8,9,55021,55071,1.3857012,1.3924627,103.83873,103.852615
6822,5618,evening,3.0,1,75009,98301,1.3540756,1.3600138,103.94339,103.964874
6455,3804,morning,10.2,15,67399,59041,1.3938501,1.4162542,103.89167,103.83259
1302,1472,morning,2.1,10,10351,13031,1.286755,1.2991297,103.82205,103.81708
4172,5704,evening,1.5,14,65031,65199,1.3871114,1.3959172,103.90168,103.905426
61,52,evening,1.9,13,61,52,1.382692296,1.411870458,103.7623879,103.9002935
2662,2637,morning,2.8,42,42189,42039,1.3437885,1.3347476,103.7696,103.787796
4487,4579,afternoon,2.4,12,75131,76401,1.3559482,1.3550134,103.937096,103.95086
3373,3914,morning,3.7,9,52129,60161,1.3254467,1.324773,103.85938,103.86557
4009,3565,morning,6.0,11,63109,54299,1.3508145,1.3689015,103.88985,103.85833
4561,4475,morning,4.3,10,76279,75059,1.3618857,1.3447117,103.95505,103.940216
1310,1244,morning,0.4,10,10391,10049,1.2762711,1.2762331,103.83125,103.83484
114,104,night,11.9,12,114,104,1.305403642,1.293462633,103.8554713,103.7846438
4077,4072,afternoon,0.5,13,64071,64039,1.3751405,1.3766875,103.89725,103.893936
4865,4583,afternoon,5.6,16,84041,76421,1.3246905,1.3538412,103.934685,103.95987
52,61,evening,1.9,13,52,61,1.411870458,1.382692296,103.9002935,103.7623879
4071,4078,morning,0.5,13,64031,64079,1.377,1.3750083,103.89366,103.89775
1546,1529,morning,1.4,13,14249,14159,1.279474,1.2699405,103.81733,103.813156
1528,1550,evening,3.4,10,14151,14279,1.2696477,1.2759155,103.812935,103.81921
2986,3001,afternoon,1.6,10,45321,45439,1.3974026,1.4012719,103.74756,103.75115
4521,4522,morning,0.5,11,76069,76071,1.3487535,1.3480264,103.942085,103.945175
3734,3820,morning,2.4,10,57129,59129,1.4341866,1.4349,103.826416,103.83027
2311,2289,morning,0.8,14,27301,27131,1.3404528,1.34194,103.6944,103.68853
130,132,night,1.0,7,130,132,1.272332732,1.284748969,103.8029471,103.8444484
3564,4244,morning,1.4,10,54291,66331,1.3691887,1.3717318,103.858864,103.870155
2410,2739,afternoon,2.1,12,28441,43329,1.3357664,1.3497621,103.738846,103.74484
2025,2325,morning,1.3,37,22441,27391,1.3426698,1.348427,103.70363,103.69631
7,27,evening,23.6,4,7,27,1.337586882,1.329989089,103.6973586,103.6396662
4239,4260,morning,0.7,24,66309,66421,1.3692731,1.373655,103.87195,103.873405
2289,5794,afternoon,1.4,15,27131,27511,1.34194,1.339252,103.68853,103.69311
3992,6512,evening,3.4,11,63021,64401,1.357058,1.378393,103.881615,103.90324
5393,6789,afternoon,1.6,8,52301,52009,1.3341104,1.3320209,103.85463,103.846924
6847,3368,afternoon,1.1,23,52009,52079,1.3320209,1.3293148,103.846924,103.84383
1671,1673,morning,0.3,26,17151,17161,1.3116952,1.3124099,103.76961,103.76685
1438,1471,morning,4.3,6,12039,13029,1.3210453,1.3067179,103.78019,103.81452
6515,3993,morning,3.3,12,64409,63029,1.3782016,1.3572748,103.90353,103.88218
3835,3846,afternoon,1.2,24,59209,59261,1.4385661,1.437558,103.84021,103.83159
2327,5376,morning,2.1,1,27401,22009,1.347366,1.3393234,103.69414,103.70546
3652,3549,morning,2.18,26,55159,54221,1.383362,1.3699561,103.84065,103.83959
4260,4238,afternoon,2.3,10,66421,66301,1.373655,1.3693714,103.873405,103.87208
6704,4525,afternoon,1.6,17,76429,76089,1.3536922,1.3491681,103.95959,103.949234
27,7,morning,23.6,4,27,7,1.329989089,1.337586882,103.6396662,103.6973586
2906,2822,morning,1.4,12,44569,44009,1.37812,1.385869,103.74122,103.74579
1886,2314,morning,0.9,13,21371,27331,1.3452272,1.345373,103.70618,103.69941
1685,1672,afternoon,0.5,12,17239,17159,1.3124405,1.3119756,103.76585,103.76981
2738,2411,morning,1.9,12,43321,28449,1.349906,1.3361816,103.74511,103.73945
4524,4583,morning,1.5,17,76081,76421,1.349502,1.3538412,103.949326,103.95987
4865,4869,evening,0.9,11,84041,84061,1.3246905,1.3258479,103.934685,103.94223
6889,5806,morning,1.4,23,44009,44561,1.385869,1.377987,103.74579,103.7412
2911,2897,morning,0.8,11,44629,44499,1.3785117,1.3832016,103.73645,103.74089
5047,5048,morning,0.3,12,92211,92221,1.3059564,1.3049642,103.91699,103.91493
1961,2400,morning,3.0,15,22009,28381,1.3393234,1.3462697,103.70546,103.7213
5624,4557,morning,0.8,18,98309,76249,1.35996,1.3583664,103.96474,103.95947
6822,6398,afternoon,2.7,17,75009,76301,1.3540756,1.34907,103.94339,103.953545
4932,2789,morning,23.0,9,84481,43611,1.3375317,1.3440783,103.91533,103.75829
6886,2876,morning,1.5,13,44009,44289,1.385869,1.3814015,103.74579,103.7538
1758,1673,afternoon,1.0,11,19041,17161,1.3123597,1.3124099,103.77553,103.76685
4245,3563,morning,1.8,12,66339,54289,1.3712518,1.369199,103.87056,103.8559
2415,2413,evening,0.4,12,28469,28459,1.3461272,1.3444077,103.73193,103.734314
4107,4076,morning,1.3,13,64231,64059,1.3647933,1.3724914,103.89685,103.89838
4900,4902,morning,0.3,7,84301,84311,1.3278214,1.3299987,103.92657,103.927315
4260,4150,afternoon,1.2,13,66421,64481,1.373655,1.3751447,103.873405,103.88078
1537,5692,morning,2.5,10,14201,11131,1.2816731,1.292885,103.80914,103.80707
6725,2649,morning,1.7,15,43811,42119,1.358391,1.3458251,103.76493,103.7733
1508,1255,morning,1.4,14,14031,10091,1.2762427,1.283941,103.82306,103.81784
1620,1671,evening,1.5,14,16151,17151,1.3007613,1.3116952,103.769936,103.76961
45,24,morning,15.3,36,45,24,1.398212828,1.436875128,103.881242,103.7864999
45,12,morning,27.1,8,45,12,1.398212828,1.440585001,103.881242,103.8009982
4075,4108,afternoon,1.4,13,64051,64239,1.3723967,1.364398,103.89777,103.89682
3562,4244,evening,1.64,11,54281,66331,1.3694903,1.3717318,103.85601,103.870155
1672,1621,morning,1.5,14,17159,16159,1.3119756,1.3006034,103.76981,103.77017
12,45,night,27.1,6,12,45,1.440585001,1.398212828,103.8009982,103.881242
3807,4082,morning,10.38,12,59059,64109,1.420546,1.3720233,103.83498,103.87691
2412,2414,afternoon,0.4,11,28451,28461,1.3439419,1.3453324,103.73466,103.732056
6455,6457,morning,0.7,10,67399,67371,1.3938501,1.3925997,103.89167,103.88714
6515,4695,morning,12.6,10,64409,80069,1.3782016,1.312147,103.90353,103.87715
2646,6726,afternoon,2.2,15,42091,43819,1.3427863,1.3581557,103.77539,103.76513
5348,5318,afternoon,0.6,10,67379,67391,1.3927256,1.3942567,103.88701,103.89144
4151,4263,morning,0.7,23,64489,66439,1.3748877,1.3739376,103.88068,103.87551
4200,4202,afternoon,0.5,14,66031,66041,1.3546565,1.355723,103.86572,103.86972
6553,3718,morning,4.5,14,59073,57029,1.4286815,1.4039629,103.83547,103.81863
57,60,morning,2.1,29,57,60,1.378602766,1.394524496,103.7490799,103.9161415
4520,4552,evening,2.0,11,76061,76221,1.348202,1.3563896,103.941895,103.9539
1931,1921,morning,1.7,14,21609,21559,1.3377516,1.3266267,103.72102,103.72064
4133,4035,morning,2.87,14,64381,63261,1.3728825,1.3589647,103.8917,103.88914
4303,4140,morning,1.8,13,67171,64429,1.387312,1.3748169,103.89898,103.89522
3306,3289,morning,2.7,9,50159,50029,1.3245606,1.3164794,103.853264,103.84484
27,115,morning,17.7,12,27,115,1.329989089,1.281873788,103.6396662,103.8590733
4559,4555,morning,0.4,2,76259,76239,1.3596702,1.3564928,103.95843,103.95755
5104,4970,evening,2.64,24,94031,85041,1.3150467,1.3264647,103.9409,103.951164
1258,1250,afternoon,1.6,11,10109,10079,1.2853532,1.280395,103.813705,103.82709
4526,4556,afternoon,1.3,25,76091,76241,1.3507164,1.358458,103.95275,103.95917
1,5,morning,5.9,16,1,5,1.319778952,1.289562726,103.9032339,103.8168209
1280,1290,morning,2.0,12,10231,10291,1.2904185,1.2921586,103.82788,103.81066
1365,1363,evening,0.6,33,11179,11169,1.3062752,1.302705,103.79428,103.79838
3497,3474,evening,0.8,9,53321,53199,1.36135,1.3575484,103.840294,103.83899
4907,4915,afternoon,1.7,11,84339,84379,1.3287446,1.330415,103.93079,103.92645
2983,2986,morning,1.5,1,45309,45321,1.391998,1.3974026,103.74665,103.74756
60,57,morning,2.1,29,60,57,1.394524496,1.378602766,103.9161415,103.7490799
4290,3446,morning,13.6,8,67101,53049,1.3914315,1.3536266,103.89957,103.83422
1362,1364,morning,0.5,30,11161,11171,1.3021331,1.3053566,103.79839,103.7948
56,54,morning,1.0,2,56,54,1.397318155,1.399584853,103.8756226,103.9164619
3511,3497,evening,1.2,9,53391,53321,1.354443,1.36135,103.84696,103.840294
4971,5105,morning,2.7,28,85049,94039,1.32672,1.3148537,103.95125,103.94067
2315,2289,evening,1.4,11,27341,27131,1.346637,1.34194,103.697784,103.68853
4914,4906,morning,1.7,11,84371,84331,1.33055,1.3289883,103.92624,103.931
4553,4521,evening,2.2,11,76229,76069,1.35614,1.3487535,103.95354,103.942085
5,1,evening,5.9,19,5,1,1.289562726,1.319778952,103.8168209,103.9032339
6638,4292,morning,2.9,9,67471,67111,1.3921857,1.3910537,103.88018,103.902374
3560,3598,evening,1.3,13,54271,54481,1.3699633,1.3759949,103.85357,103.85577
3839,3834,morning,0.9,14,59229,59201,1.4390159,1.4387159,103.83417,103.840355
2418,2420,afternoon,0.4,36,28491,28501,1.349056,1.3498033,103.73079,103.72738
3570,6961,morning,0.8,11,54321,54009,1.3639847,1.3696877,103.85238,103.848564
6888,2842,afternoon,1.9,1,44009,44109,1.385869,1.3771777,103.74579,103.74762
121,119,afternoon,1.4,10,121,119,1.317510612,1.360179171,103.8075929,103.8850503
119,121,afternoon,1.4,47,119,121,1.360179171,1.317510612,103.8850503,103.8075929
6656,4296,afternoon,3.0,24,65331,67131,1.402865,1.387678,103.89852,103.90527
30,24,morning,6.6,56,30,24,1.449050821,1.436875128,103.8200504,103.7864999
6785,2410,morning,0.5,9,28009,28441,1.33235,1.3357664,103.74066,103.738846
3523,2638,morning,10.4,15,54019,42041,1.3661866,1.334425,103.844185,103.78689
14,19,evening,6.3,13,14,19,1.372983774,1.385361693,103.9492348,103.744367
4770,4886,evening,4.5,9,82061,84211,1.3187616,1.3300475,103.90227,103.93444
3880,3865,morning,1.8,8,59471,59391,1.4211154,1.4302111,103.84902,103.84523
3247,2939,night,4.3,15,48131,45079,1.4046239,1.4095935,103.78936,103.75588
4918,6651,evening,1.4,12,84401,84009,1.333165,1.3245387,103.92698,103.92904
2783,2797,morning,2.0,11,43571,43659,1.3592099,1.3637687,103.7515,103.74934
3823,3817,morning,0.4,9,59141,59111,1.4303439,1.430164,103.832756,103.82889
19,14,morning,6.3,13,19,14,1.385361693,1.372983774,103.744367,103.9492348
4723,4693,afternoon,1.1,23,80259,80049,1.309895,1.3107771,103.87989,103.873634
2421,2419,morning,0.5,56,28509,28499,1.3500347,1.3496305,103.72654,103.73046
24,30,afternoon,6.6,1,24,30,1.436875128,1.449050821,103.7864999,103.8200504
1322,1264,afternoon,2.0,14,10451,10149,1.2876238,1.286068,103.81725,103.83283
1791,1814,morning,1.7,9,20159,20299,1.3185114,1.310928,103.7464,103.758575
3558,3560,morning,0.3,15,54261,54271,1.3694694,1.3699633,103.85075,103.85357
6660,6109,evening,1.99,12,84009,84201,1.3245387,1.3366005,103.92904,103.93309
2936,3247,morning,4.6,11,45061,48131,1.4071811,1.4046239,103.756065,103.78936
4009,4003,morning,1.1,45,63109,63079,1.3508145,1.3597891,103.88985,103.89296
2715,2656,afternoon,2.2,10,43199,42159,1.3466341,1.340368,103.7592,103.77531
2655,2714,evening,2.3,14,42151,43191,1.3400925,1.3463849,103.77532,103.759315
5,6,afternoon,1.5,12,5,6,1.289562726,1.397535018,103.8168209,103.7474307
4365,4357,morning,1.3,66,70059,70019,1.3347762,1.3232299,103.87831,103.881454
6790,3431,evening,1.7,31,52009,52489,1.3320209,1.3353628,103.846924,103.85871
5029,6820,afternoon,11.1,11,92121,75009,1.3072221,1.3540756,103.90677,103.94339
6535,4364,afternoon,1.4,11,70241,70051,1.325254,1.336272,103.882,103.87778
5019,4867,morning,5.6,5,92071,84051,1.3067938,1.3252008,103.91498,103.9389
1961,6212,morning,1.3,20,22009,22539,1.3393234,1.3391953,103.70546,103.69839
1684,6655,morning,0.6,13,17229,17009,1.317284,1.3149158,103.76824,103.76412
1264,1482,morning,2.1,6,10149,13081,1.286068,1.2959114,103.83283,103.83624
6205,5376,evening,0.8,14,22519,22009,1.3377336,1.3393234,103.69995,103.70546
112,115,evening,2.7,8,112,115,1.300260055,1.281873788,103.8390737,103.8590733
6158,4306,morning,2.1,4,67551,67181,1.3960053,1.3910179,103.87927,103.89778
4746,4748,afternoon,0.6,2,81151,81161,1.3115331,1.3105464,103.88785,103.88318
16,20,morning,4.9,16,16,20,1.316432612,1.33315262,103.882893,103.7423112
4300,4293,morning,1.0,18,67159,67119,1.384368,1.3905083,103.90226,103.90324
3822,3820,morning,0.4,9,59139,59129,1.4314075,1.4349,103.82956,103.83027
16,12,morning,3.7,15,16,12,1.316432612,1.440585001,103.882893,103.8009982
115,112,morning,2.7,20,115,112,1.281873788,1.300260055,103.8590733,103.8390737
3430,6789,morning,1.8,33,52481,52009,1.3352484,1.3320209,103.85859,103.846924
6157,5682,morning,2.1,1,47599,47671,1.4399264,1.446563,103.802635,103.80334
3575,3569,morning,1.6,11,54349,54319,1.3747734,1.3620597,103.84811,103.85306
4435,4443,morning,0.5,15,72021,72061,1.3309653,1.3317792,103.90632,103.909836
4398,4038,morning,3.1,63,70301,63279,1.3396575,1.356238,103.88576,103.88983
6843,2290,morning,3.3,10,22009,27141,1.3393234,1.3396754,103.70546,103.6878
4444,4436,afternoon,0.4,14,72069,72029,1.33151,1.330864,103.90978,103.906555
6825,5030,morning,11.1,12,75009,92129,1.3540756,1.306864,103.94339,103.90646
1671,1673,afternoon,0.3,9,17151,17161,1.3116952,1.3124099,103.76961,103.76685
115,112,evening,2.7,58,115,112,1.281873788,1.300260055,103.8590733,103.8390737
2289,5795,morning,1.7,31,27131,27521,1.34194,1.3368089,103.68853,103.69406
4168,4319,morning,1.5,13,65011,67249,1.3815969,1.3937657,103.89721,103.898506
12,16,evening,3.7,13,12,16,1.440585001,1.316432612,103.8009982,103.882893
1010,1012,morning,0.4,9,1113,1121,1.301173,1.3039382,103.85612,103.85868
3446,3460,afternoon,1.0,13,53049,53129,1.3536266,1.3496805,103.83422,103.83978
3523,3481,afternoon,2.1,17,54019,53231,1.3661866,1.3508999,103.844185,103.84798
6,1,evening,7.4,13,6,1,1.397535018,1.319778952,103.7474307,103.9032339
5811,2911,morning,0.6,11,44589,44629,1.3751256,1.3785117,103.74018,103.73645
6285,6321,morning,1.9,12,59601,59459,1.429842,1.4263737,103.84937,103.8426
4126,4071,morning,1.0,11,64341,64031,1.372913,1.377,103.88634,103.89366
59,21,morning,14.7,1,59,21,1.399281985,1.294860933,103.9059403,103.8058913
1012,1020,morning,0.6,12,1121,1311,1.3039382,1.3070916,103.85868,103.8622
6149,3818,morning,3.4,13,47611,59119,1.4438871,1.4303744,103.80622,103.82795
21,59,evening,14.7,1,21,59,1.294860933,1.399281985,103.8058913,103.9059403
4058,3561,morning,4.1,10,63379,54279,1.3707967,1.3696892,103.88521,103.85405
5151,5189,morning,0.9,10,96061,97011,1.346954,1.3533233,103.962944,103.96596
1190,1192,evening,1.6,10,7371,7419,1.3095075,1.3065302,103.8635,103.85616
1433,1269,afternoon,3.6,11,11599,10179,1.294208,1.2872233,103.80315,103.82396
4870,4866,morning,0.8,14,84069,84049,1.3254874,1.3243272,103.94219,103.934715
3576,6090,morning,3.2,11,54351,66531,1.3764778,1.3751928,103.85004,103.874886
1945,1658,evening,9.1,10,21689,17079,1.3424199,1.3096831,103.714424,103.759995
3482,3522,morning,2.1,18,53239,54011,1.351003,1.3656704,103.84766,103.84341
4500,4524,morning,2.1,24,75231,76081,1.3470778,1.349502,103.932655,103.949326
3954,4044,morning,0.8,12,62059,63309,1.3517014,1.3520595,103.87859,103.88581
3921,4372,evening,1.3,10,60211,70121,1.3285507,1.3319081,103.8705,103.88114
1177,1191,morning,2.0,14,7111,7379,1.3087937,1.3101734,103.85317,103.86338
3459,3445,morning,0.8,13,53121,53041,1.3501669,1.3530784,103.83948,103.834366
6457,6634,afternoon,1.4,11,67371,67489,1.3925997,1.3910024,103.88714,103.87708
3435,3369,evening,1.4,21,52509,52081,1.3311571,1.3308139,103.850174,103.86084
5408,2870,afternoon,1.3,11,44619,44259,1.3869507,1.3802956,103.76764,103.76297
1257,1259,afternoon,0.5,13,10101,10111,1.285062,1.2859284,103.81378,103.80936
1929,1923,morning,0.8,11,21599,21569,1.3346835,1.328572,103.72269,103.7229
3391,4206,morning,3.0,8,52231,66061,1.334305,1.3440511,103.848785,103.863464
1897,2352,morning,1.1,1,21431,28099,1.3476564,1.344324,103.71241,103.71927
5898,2870,morning,0.9,1,44869,44259,1.3865874,1.3802956,103.758865,103.76297
2889,2869,afternoon,1.9,11,44399,44251,1.3830628,1.3803008,103.74851,103.762314
2910,5826,evening,0.9,10,44621,44591,1.3792293,1.3754319,103.7371,103.741974
56,57,morning,0.5,8,56,57,1.397318155,1.378602766,103.8756226,103.7490799
2746,2766,morning,1.6,9,43379,43479,1.3471656,1.3576524,103.745186,103.74724
1933,1927,afternoon,1.1,28,21619,21589,1.3379351,1.3324656,103.71816,103.72346
4896,5159,afternoon,1.8,11,84261,96101,1.334189,1.336385,103.94166,103.95106
2401,2351,evening,0.4,11,28389,28091,1.3464621,1.344258,103.72147,103.72012
1262,1258,morning,0.6,25,10139,10109,1.2863513,1.2853532,103.8081,103.813705
2914,5407,morning,1.2,24,44641,44611,1.3817806,1.3871248,103.762856,103.76758
2870,2888,morning,2.1,14,44259,44391,1.3802956,1.3828897,103.76297,103.748314
1926,1932,morning,0.9,38,21581,21611,1.3324335,1.3383644,103.72329,103.71932
4552,4525,morning,1.6,21,76221,76089,1.3563896,1.3491681,103.9539,103.949234
2352,2400,morning,0.4,10,28099,28381,1.344324,1.3462697,103.71927,103.7213
3370,3405,morning,1.0,23,52089,52321,1.329917,1.331259,103.860275,103.85271
2561,3288,evening,1.5,14,40011,50021,1.3060641,1.3173534,103.84909,103.844215
3306,3308,morning,1.2,8,50159,50169,1.3245606,1.3264741,103.853264,103.84421
6505,3875,morning,1.2,11,59341,59449,1.4236716,1.4155297,103.838646,103.83954
4956,4945,morning,0.9,13,84641,84569,1.3246061,1.3279698,103.923,103.92011
5899,2882,morning,1.9,5,44701,44329,1.3892715,1.380215,103.7688,103.772575
5020,5014,morning,1.2,42,92079,92049,1.3068458,1.302999,103.91575,103.90595
44,116,morning,28.7,10,44,116,1.397170196,1.391694626,103.8892882,103.8954664
1930,2429,morning,3.2,10,21601,28551,1.3372703,1.3530921,103.7211,103.71994
4042,4052,evening,2.54,14,63299,63349,1.3526317,1.3668721,103.888336,103.88924
1888,2319,morning,2.2,7,21391,27361,1.3448507,1.3429449,103.70848,103.69452
3291,2580,morning,1.2,14,50038,40109,1.3203375,1.3094913,103.842834,103.84771
4051,4035,morning,1.79,18,63341,63261,1.367514,1.3589647,103.88883,103.88914
105,104,morning,1.5,27,105,104,1.326076883,1.293462633,103.8893356,103.7846438
2881,5900,afternoon,2.0,10,44321,44709,1.379874,1.3885419,103.772316,103.76843
