origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon,origin_area_code,origin_area_name,origin_region_name,origin_location_id_1,destination_area_code,destination_area_name,destination_region_name,destination_location_id_1
29,28,evening,1.2,9,29,28,1.358863,1.348796,103.751839,103.749428,kml_23,BUKIT BATOK,WEST REGION,29,kml_23,BUKIT BATOK,WEST REGION,28
52,59,evening,3.1,11,52,59,1.357371,1.360499,103.988836,103.885169,kml_6,CHOA CHU KANG,WEST REGION,52,kml_2,BUKIT PANJANG,WEST REGION,59
59,52,morning,3.1,18,59,52,1.360499,1.357371,103.885169,103.988836,kml_2,BUKIT PANJANG,WEST REGION,59,kml_6,CHOA CHU KANG,WEST REGION,52
6725,2657,morning,2.9,7,43811,42161,1.358391,1.3402767,103.76493,103.772644,kml_23,BUKIT BATOK,WEST REGION,6725,kml_3,BUKIT TIMAH,CENTRAL REGION,2657
4299,3999,morning,3.18,5,67151,63059,1.383533,1.3643767,103.90215,103.88984,kml_27,SENGKANG,NORTH-EAST REGION,4299,kml_8,HOUGANG,NORTH-EAST REGION,3999
3479,3507,afternoon,1.7,5,53221,53371,1.3481684,1.3599434,103.84846,103.843796,kml_21,BISHAN,CENTRAL REGION,3479,kml_21,BISHAN,CENTRAL REGION,3507
2865,2871,afternoon,0.7,8,44231,44261,1.3791668,1.3760822,103.76933,103.77428,kml_2,BUKIT PANJANG,WEST REGION,2865,kml_2,BUKIT PANJANG,WEST REGION,2871
43,15,morning,25.1,10,43,15,1.449025,1.281321,103.820152,103.83897,kml_26,SEMBAWANG,NORTH REGION,43,kml_43,OUTRAM,CENTRAL REGION,15
29,22,morning,19.3,10,29,22,1.358863,1.429463,103.751839,103.835182,kml_23,BUKIT BATOK,WEST REGION,29,kml_55,YISHUN,NORTH REGION,22
27,37,morning,28.9,10,27,37,1.33884,1.320982,103.705546,103.912842,kml_10,JURONG WEST,WEST REGION,27,kml_20,BEDOK,EAST REGION,37
37,27,afternoon,28.9,10,37,27,1.320982,1.33884,103.912842,103.705546,kml_20,BEDOK,EAST REGION,37,kml_10,JURONG WEST,WEST REGION,27
2976,2986,afternoon,0.8,3,45261,45321,1.3943151,1.3974026,103.74356,103.74756,kml_6,CHOA CHU KANG,WEST REGION,2976,kml_6,CHOA CHU KANG,WEST REGION,2986
1563,1306,evening,1.6,2,14389,10371,1.2742816,1.2836508,103.82501,103.8245,kml_1,BUKIT MERAH,CENTRAL REGION,1563,kml_1,BUKIT MERAH,CENTRAL REGION,1306
3628,3549,morning,2.21,7,55019,54221,1.3822831,1.3699561,103.83617,103.83959,kml_19,ANG MO KIO,NORTH-EAST REGION,3628,kml_19,ANG MO KIO,NORTH-EAST REGION,3549
43,48,morning,11.4,1,43,48,1.449025,1.397567,103.820152,103.747339,kml_26,SEMBAWANG,NORTH REGION,43,kml_6,CHOA CHU KANG,WEST REGION,48
3853,3816,morning,1.5,2,59319,59109,1.4261717,1.4343985,103.83201,103.83323,kml_55,YISHUN,NORTH REGION,3853,kml_55,YISHUN,NORTH REGION,3816
4652,4678,morning,1.6,3,77369,78191,1.3683667,1.3648894,103.95167,103.96177,kml_16,PASIR RIS,EAST REGION,4652,kml_16,PASIR RIS,EAST REGION,4678
21,20,evening,3.1,16,21,20,1.315302,1.307412,103.765244,103.789696,kml_7,CLEMENTI,WEST REGION,21,kml_24,QUEENSTOWN,CENTRAL REGION,20
4204,6868,morning,0.7,4,66051,66359,1.355855,1.350807,103.87196,103.87328,kml_28,SERANGOON,NORTH-EAST REGION,4204,kml_28,SERANGOON,NORTH-EAST REGION,6868
47,30,night,5.6,11,47,30,1.425048,1.385482,103.761852,103.74424,kml_31,SUNGEI KADUT,NORTH REGION,47,kml_6,CHOA CHU KANG,WEST REGION,30
30,47,morning,5.6,11,30,47,1.385482,1.425048,103.74424,103.761852,kml_6,CHOA CHU KANG,WEST REGION,30,kml_31,SUNGEI KADUT,NORTH REGION,47
4280,4082,morning,2.3,3,67041,64109,1.3880259,1.3720233,103.87037,103.87691,kml_27,SENGKANG,NORTH-EAST REGION,4280,kml_8,HOUGANG,NORTH-EAST REGION,4082
3649,6802,morning,1.3,6,55141,55509,1.381513,1.3811324,103.83902,103.84556,kml_19,ANG MO KIO,NORTH-EAST REGION,3649,kml_19,ANG MO KIO,NORTH-EAST REGION,6802
3297,1492,morning,3.0,4,50069,13159,1.3170216,1.2979602,103.841644,103.83053,kml_15,NOVENA,CENTRAL REGION,3297,kml_44,RIVER VALLEY,CENTRAL REGION,1492
6654,5953,morning,1.5,4,65341,65451,1.4019469,1.41069,103.900925,103.89759,kml_18,PUNGGOL,NORTH-EAST REGION,6654,kml_18,PUNGGOL,NORTH-EAST REGION,5953
4935,4533,morning,4.4,7,84499,76129,1.3352078,1.3498821,103.91402,103.93792,kml_20,BEDOK,EAST REGION,4935,kml_32,TAMPINES,EAST REGION,4533
6831,4740,morning,1.9,1,82009,81119,1.3193371,1.3185673,103.90181,103.89169,kml_50,GEYLANG,CENTRAL REGION,6831,kml_50,GEYLANG,CENTRAL REGION,4740
5776,6154,morning,0.8,8,58421,58291,1.4513061,1.4457932,103.81903,103.81995,kml_26,SEMBAWANG,NORTH REGION,5776,kml_26,SEMBAWANG,NORTH REGION,6154
4758,4770,evening,2.1,1,81211,82061,1.3190466,1.3187616,103.886665,103.90227,kml_50,GEYLANG,CENTRAL REGION,4758,kml_50,GEYLANG,CENTRAL REGION,4770
2828,5330,morning,2.5,4,44029,43268,1.3786341,1.3603693,103.76219,103.764275,kml_2,BUKIT PANJANG,WEST REGION,2828,kml_23,BUKIT BATOK,WEST REGION,5330
21,67,morning,11.8,10,21,67,1.315302,1.28444,103.765244,103.843376,kml_7,CLEMENTI,WEST REGION,21,kml_17,PIONEER,WEST REGION,67
3555,3543,morning,1.7,7,54248,54191,1.3687549,1.3744719,103.84661,103.83756,kml_19,ANG MO KIO,NORTH-EAST REGION,3555,kml_19,ANG MO KIO,NORTH-EAST REGION,3543
4129,4164,afternoon,1.3,4,64359,64611,1.3752868,1.3783734,103.88919,103.88446,kml_8,HOUGANG,NORTH-EAST REGION,4129,kml_8,HOUGANG,NORTH-EAST REGION,4164
67,21,evening,11.8,9,67,21,1.28444,1.315302,103.843376,103.765244,kml_17,PIONEER,WEST REGION,67,kml_7,CLEMENTI,WEST REGION,21
2011,2013,morning,0.4,2,22341,22351,1.3449161,1.3427743,103.701035,103.69804,kml_10,JURONG WEST,WEST REGION,2011,kml_10,JURONG WEST,WEST REGION,2013
1935,1929,morning,0.8,7,21629,21599,1.3395448,1.3346835,103.722755,103.72269,kml_10,JURONG WEST,WEST REGION,1935,kml_10,JURONG WEST,WEST REGION,1929
1888,2011,morning,1.0,2,21391,22341,1.3448507,1.3449161,103.70848,103.701035,kml_10,JURONG WEST,WEST REGION,1888,kml_10,JURONG WEST,WEST REGION,2011
3866,3874,morning,2.1,3,59399,59439,1.4302675,1.417834,103.84552,103.83837,kml_55,YISHUN,NORTH REGION,3866,kml_55,YISHUN,NORTH REGION,3874
45,46,morning,1.5,4,45,46,1.437094,1.432544,103.786484,103.774073,kml_54,WOODLANDS,NORTH REGION,45,kml_54,WOODLANDS,NORTH REGION,46
5150,5173,morning,1.2,5,96059,96191,1.3435128,1.3428566,103.96218,103.95775,kml_32,TAMPINES,EAST REGION,5150,kml_32,TAMPINES,EAST REGION,5173
6095,4178,evening,1.46,7,67449,65061,1.3920329,1.3949013,103.893074,103.90186,kml_27,SENGKANG,NORTH-EAST REGION,6095,kml_27,SENGKANG,NORTH-EAST REGION,4178
5874,3762,morning,1.2,7,58509,58119,1.4505993,1.4509993,103.826965,103.82102,kml_26,SEMBAWANG,NORTH REGION,5874,kml_26,SEMBAWANG,NORTH REGION,3762
3648,3553,evening,2.3,7,55139,54241,1.3789401,1.3691351,103.84007,103.84618,kml_19,ANG MO KIO,NORTH-EAST REGION,3648,kml_19,ANG MO KIO,NORTH-EAST REGION,3553
41,10,morning,16.7,10,41,10,1.353092,1.298593,103.945229,103.845909,kml_32,TAMPINES,EAST REGION,41,kml_40,MUSEUM,CENTRAL REGION,10
22,7,morning,14.8,10,22,7,1.429463,1.312482,103.835182,103.837926,kml_55,YISHUN,NORTH REGION,22,kml_41,NEWTON,CENTRAL REGION,7
16,43,morning,26.0,10,16,43,1.286081,1.449025,103.826958,103.820152,kml_1,BUKIT MERAH,CENTRAL REGION,16,kml_26,SEMBAWANG,NORTH REGION,43
45,19,morning,23.0,2,45,19,1.437094,1.302559,103.786484,103.798225,kml_54,WOODLANDS,NORTH REGION,45,kml_24,QUEENSTOWN,CENTRAL REGION,19
43,16,evening,26.0,10,43,16,1.449025,1.286081,103.820152,103.826958,kml_26,SEMBAWANG,NORTH REGION,43,kml_1,BUKIT MERAH,CENTRAL REGION,16
4244,4242,morning,1.2,4,66331,66321,1.3717318,1.3651464,103.870155,103.87249,kml_28,SERANGOON,NORTH-EAST REGION,4244,kml_28,SERANGOON,NORTH-EAST REGION,4242
4592,6404,morning,0.9,3,77011,77081,1.3737649,1.38027,103.942665,103.94265,kml_16,PASIR RIS,EAST REGION,4592,kml_16,PASIR RIS,EAST REGION,6404
6656,4290,morning,2.0,3,65331,67101,1.402865,1.3914315,103.89852,103.89957,kml_18,PUNGGOL,NORTH-EAST REGION,6656,kml_27,SENGKANG,NORTH-EAST REGION,4290
3110,3106,afternoon,0.8,4,46571,46551,1.4347541,1.435184,103.775856,103.78174,kml_54,WOODLANDS,NORTH REGION,3110,kml_54,WOODLANDS,NORTH REGION,3106
3097,3115,morning,3.6,3,46509,46611,1.438044,1.4292341,103.770966,103.7776,kml_54,WOODLANDS,NORTH REGION,3097,kml_54,WOODLANDS,NORTH REGION,3115
4357,4736,morning,0.4,3,70019,81099,1.3232299,1.3198228,103.881454,103.88195,kml_50,GEYLANG,CENTRAL REGION,4357,kml_50,GEYLANG,CENTRAL REGION,4736
4839,4771,afternoon,0.8,3,83311,82069,1.3124197,1.3170954,103.90693,103.902954,kml_49,MARINE PARADE,CENTRAL REGION,4839,kml_50,GEYLANG,CENTRAL REGION,4771
2713,1565,morning,11.4,1,43189,15049,1.3469498,1.2745905,103.75681,103.80216,kml_23,BUKIT BATOK,WEST REGION,2713,kml_1,BUKIT MERAH,CENTRAL REGION,1565
1177,3910,morning,1.6,6,7111,60121,1.3087937,1.3200881,103.85317,103.8618,kml_45,ROCHOR,CENTRAL REGION,1177,kml_11,KALLANG,CENTRAL REGION,3910
6987,4165,morning,1.2,5,66541,64619,1.3797752,1.3780934,103.881355,103.88468,kml_8,HOUGANG,NORTH-EAST REGION,6987,kml_8,HOUGANG,NORTH-EAST REGION,4165
5149,5151,afternoon,0.4,5,96051,96061,1.3437266,1.346954,103.96192,103.962944,kml_32,TAMPINES,EAST REGION,5149,kml_32,TAMPINES,EAST REGION,5151
1,27,morning,33.4,10,1,27,1.381905,1.33884,103.844818,103.705546,kml_19,ANG MO KIO,NORTH-EAST REGION,1,kml_10,JURONG WEST,WEST REGION,27
4126,4130,afternoon,0.6,4,64341,64361,1.372913,1.376345,103.88634,103.89055,kml_8,HOUGANG,NORTH-EAST REGION,4126,kml_8,HOUGANG,NORTH-EAST REGION,4130
4872,4528,morning,5.83,6,84079,76101,1.3209931,1.3530332,103.94325,103.9548,kml_20,BEDOK,EAST REGION,4872,kml_32,TAMPINES,EAST REGION,4528
4517,5166,evening,3.5,7,76059,96149,1.3529617,1.3444867,103.94165,103.95318,kml_32,TAMPINES,EAST REGION,4517,kml_32,TAMPINES,EAST REGION,5166
60,61,evening,0.6,1,60,61,1.349216,1.33935,103.873443,103.87079,kml_2,BUKIT PANJANG,WEST REGION,60,kml_2,BUKIT PANJANG,WEST REGION,61
23,3,morning,8.7,4,23,3,1.417366,1.350772,103.832945,103.848183,kml_55,YISHUN,NORTH REGION,23,kml_21,BISHAN,CENTRAL REGION,3
5164,5166,afternoon,0.7,4,96129,96149,1.3474584,1.3444867,103.957954,103.95318,kml_32,TAMPINES,EAST REGION,5164,kml_32,TAMPINES,EAST REGION,5166
2615,2636,morning,1.5,6,41071,42031,1.3289883,1.3333261,103.802666,103.78998,kml_3,BUKIT TIMAH,CENTRAL REGION,2615,kml_3,BUKIT TIMAH,CENTRAL REGION,2636
6313,3818,morning,5.0,6,58411,59119,1.454612,1.4303744,103.81658,103.82795,kml_26,SEMBAWANG,NORTH REGION,6313,kml_55,YISHUN,NORTH REGION,3818
5348,4292,morning,1.9,7,67379,67111,1.3927256,1.3910537,103.88701,103.902374,kml_27,SENGKANG,NORTH-EAST REGION,5348,kml_27,SENGKANG,NORTH-EAST REGION,4292
4291,6454,evening,0.8,2,67109,67349,1.3910289,1.3883781,103.89999,103.89534,kml_27,SENGKANG,NORTH-EAST REGION,4291,kml_27,SENGKANG,NORTH-EAST REGION,6454
4984,5003,morning,1.8,4,90021,91081,1.2972356,1.299305,103.871056,103.88533,kml_11,KALLANG,CENTRAL REGION,4984,kml_11,KALLANG,CENTRAL REGION,5003
1655,1813,morning,0.6,3,17061,20291,1.3077583,1.3109506,103.7618,103.75771,kml_7,CLEMENTI,WEST REGION,1655,kml_7,CLEMENTI,WEST REGION,1813
27,30,evening,11.2,8,27,30,1.33884,1.385482,103.705546,103.74424,kml_10,JURONG WEST,WEST REGION,27,kml_6,CHOA CHU KANG,WEST REGION,30
2316,4338,evening,2.4,2,27349,21441,1.3468081,1.3463824,103.697815,103.713264,kml_10,JURONG WEST,WEST REGION,2316,kml_10,JURONG WEST,WEST REGION,4338
4434,4904,morning,3.3,6,72019,84321,1.3288463,1.3306006,103.905464,103.92977,kml_20,BEDOK,EAST REGION,4434,kml_20,BEDOK,EAST REGION,4904
36,41,morning,8.9,19,36,41,1.319724,1.353092,103.903107,103.945229,kml_50,GEYLANG,CENTRAL REGION,36,kml_32,TAMPINES,EAST REGION,41
3978,6717,afternoon,1.2,4,62221,66351,1.3509014,1.3504983,103.88255,103.873245,kml_8,HOUGANG,NORTH-EAST REGION,3978,kml_28,SERANGOON,NORTH-EAST REGION,6717
41,36,evening,8.9,10,41,36,1.353092,1.319724,103.945229,103.903107,kml_32,TAMPINES,EAST REGION,41,kml_50,GEYLANG,CENTRAL REGION,36
1459,1463,afternoon,1.6,3,12141,12179,1.3157439,1.316795,103.782394,103.77699,kml_3,BUKIT TIMAH,CENTRAL REGION,1459,kml_3,BUKIT TIMAH,CENTRAL REGION,1463
1310,1239,morning,1.0,6,10391,10018,1.2762711,1.2790082,103.83125,103.8386,kml_1,BUKIT MERAH,CENTRAL REGION,1310,kml_1,BUKIT MERAH,CENTRAL REGION,1239
4051,3997,morning,0.9,3,63341,63049,1.367514,1.3621917,103.88883,103.88752,kml_8,HOUGANG,NORTH-EAST REGION,4051,kml_8,HOUGANG,NORTH-EAST REGION,3997
38,6,morning,15.1,9,38,6,1.324038,1.320053,103.930036,103.843844,kml_20,BEDOK,EAST REGION,38,kml_15,NOVENA,CENTRAL REGION,6
4166,5694,afternoon,1.2,3,65009,65381,1.4037063,1.402068,103.902245,103.90977,kml_18,PUNGGOL,NORTH-EAST REGION,4166,kml_18,PUNGGOL,NORTH-EAST REGION,5694
6597,3378,afternoon,1.2,4,52009,52151,1.3320209,1.33834,103.846924,103.84366,kml_35,TOA PAYOH,CENTRAL REGION,6597,kml_35,TOA PAYOH,CENTRAL REGION,3378
6489,6491,afternoon,0.8,1,65151,65171,1.3988565,1.3945204,103.906624,103.912056,kml_18,PUNGGOL,NORTH-EAST REGION,6489,kml_18,PUNGGOL,NORTH-EAST REGION,6491
2750,2810,morning,1.6,6,43399,43739,1.3506671,1.3464608,103.748085,103.75455,kml_23,BUKIT BATOK,WEST REGION,2750,kml_23,BUKIT BATOK,WEST REGION,2810
4070,4072,afternoon,0.5,2,64029,64039,1.3778162,1.3766875,103.89688,103.893936,kml_8,HOUGANG,NORTH-EAST REGION,4070,kml_8,HOUGANG,NORTH-EAST REGION,4072
1825,1663,evening,7.1,4,21029,17111,1.3242973,1.3177981,103.72181,103.77125,kml_10,JURONG WEST,WEST REGION,1825,kml_7,CLEMENTI,WEST REGION,1663
1274,1360,morning,2.1,6,10201,11151,1.2892815,1.2986358,103.81663,103.802475,kml_1,BUKIT MERAH,CENTRAL REGION,1274,kml_24,QUEENSTOWN,CENTRAL REGION,1360
4523,4475,evening,0.7,2,76079,75059,1.3479439,1.3447117,103.94563,103.940216,kml_32,TAMPINES,EAST REGION,4523,kml_32,TAMPINES,EAST REGION,4475
3398,3434,evening,0.9,1,52279,52501,1.3370242,1.3309022,103.84993,103.85012,kml_35,TOA PAYOH,CENTRAL REGION,3398,kml_35,TOA PAYOH,CENTRAL REGION,3434
3119,4344,morning,12.8,2,46631,68111,1.436893,1.4022219,103.789154,103.87139,kml_54,WOODLANDS,NORTH REGION,3119,kml_25,SELETAR,NORTH-EAST REGION,4344
3787,6624,evening,1.2,6,58259,58359,1.4477726,1.4561944,103.818954,103.81465,kml_26,SEMBAWANG,NORTH REGION,3787,kml_26,SEMBAWANG,NORTH REGION,6624
6491,5778,morning,1.5,1,65171,65411,1.3945204,1.3994478,103.912056,103.91385,kml_18,PUNGGOL,NORTH-EAST REGION,6491,kml_18,PUNGGOL,NORTH-EAST REGION,5778
43,44,morning,2.4,3,43,44,1.449025,1.44069,103.820152,103.800934,kml_26,SEMBAWANG,NORTH REGION,43,kml_54,WOODLANDS,NORTH REGION,44
38,40,morning,4.3,4,38,40,1.324038,1.343184,103.930036,103.953352,kml_20,BEDOK,EAST REGION,38,kml_32,TAMPINES,EAST REGION,40
4033,4071,morning,2.3,1,63241,64031,1.3640978,1.377,103.892136,103.89366,kml_8,HOUGANG,NORTH-EAST REGION,4033,kml_8,HOUGANG,NORTH-EAST REGION,4071
2712,2710,afternoon,0.4,1,43181,43171,1.3464894,1.3485965,103.75682,103.75461,kml_23,BUKIT BATOK,WEST REGION,2712,kml_23,BUKIT BATOK,WEST REGION,2710
3363,3958,morning,3.0,6,52051,62079,1.3433882,1.3429663,103.85469,103.87977,kml_21,BISHAN,CENTRAL REGION,3363,kml_28,SERANGOON,NORTH-EAST REGION,3958
2870,2875,morning,1.4,4,44259,44281,1.3802956,1.3810492,103.76297,103.75423,kml_2,BUKIT PANJANG,WEST REGION,2870,kml_6,CHOA CHU KANG,WEST REGION,2875
3507,3503,evening,1.6,5,53371,53351,1.3599434,1.3608097,103.843796,103.832115,kml_21,BISHAN,CENTRAL REGION,3507,kml_21,BISHAN,CENTRAL REGION,3503
4936,4444,morning,0.9,5,84501,72069,1.333195,1.33151,103.91599,103.90978,kml_20,BEDOK,EAST REGION,4936,kml_20,BEDOK,EAST REGION,4444
4323,4082,morning,3.0,6,67271,64109,1.3882514,1.3720233,103.89209,103.87691,kml_27,SENGKANG,NORTH-EAST REGION,4323,kml_8,HOUGANG,NORTH-EAST REGION,4082
4854,4856,afternoon,1.0,6,27439,27459,1.3494108,1.3514507,103.69712,103.70399,kml_10,JURONG WEST,WEST REGION,4854,kml_10,JURONG WEST,WEST REGION,4856
4058,3968,morning,3.8,5,63379,62139,1.3707967,1.3490461,103.88521,103.87341,kml_8,HOUGANG,NORTH-EAST REGION,4058,kml_28,SERANGOON,NORTH-EAST REGION,3968
6915,1931,morning,2.4,3,22009,21609,1.3393234,1.3377516,103.70546,103.72102,kml_10,JURONG WEST,WEST REGION,6915,kml_10,JURONG WEST,WEST REGION,1931
2414,1929,evening,4.6,4,28461,21599,1.3453324,1.3346835,103.732056,103.72269,kml_9,JURONG EAST,WEST REGION,2414,kml_10,JURONG WEST,WEST REGION,1929
3430,3407,morning,0.7,3,52481,52331,1.3352484,1.332463,103.85859,103.85581,kml_35,TOA PAYOH,CENTRAL REGION,3430,kml_35,TOA PAYOH,CENTRAL REGION,3407
5408,6236,afternoon,1.5,6,44619,44809,1.3869507,1.3850008,103.76764,103.75978,kml_2,BUKIT PANJANG,WEST REGION,5408,kml_2,BUKIT PANJANG,WEST REGION,6236
4574,4547,evening,0.8,4,76361,76199,1.3600253,1.3566002,103.950325,103.94535,kml_32,TAMPINES,EAST REGION,4574,kml_32,TAMPINES,EAST REGION,4547
1342,1423,morning,1.4,3,11049,11519,1.2954609,1.2866575,103.79952,103.803345,kml_24,QUEENSTOWN,CENTRAL REGION,1342,kml_1,BUKIT MERAH,CENTRAL REGION,1423
4250,4201,afternoon,1.0,4,66371,66039,1.3537673,1.3547513,103.87269,103.86669,kml_28,SERANGOON,NORTH-EAST REGION,4250,kml_28,SERANGOON,NORTH-EAST REGION,4201
6,5,morning,1.5,7,6,5,1.320053,1.332702,103.843844,103.847809,kml_15,NOVENA,CENTRAL REGION,6,kml_35,TOA PAYOH,CENTRAL REGION,5
4166,4171,morning,2.6,5,65009,65029,1.4037063,1.384615,103.902245,103.90062,kml_18,PUNGGOL,NORTH-EAST REGION,4166,kml_27,SENGKANG,NORTH-EAST REGION,4171
3325,3330,morning,4.1,6,50301,50991,1.3158727,1.3233799,103.85178,103.85626,kml_11,KALLANG,CENTRAL REGION,3325,kml_15,NOVENA,CENTRAL REGION,3330
6320,6817,evening,2.1,3,67369,67009,1.3907173,1.3917806,103.888535,103.89588,kml_27,SENGKANG,NORTH-EAST REGION,6320,kml_27,SENGKANG,NORTH-EAST REGION,6817
4075,4302,afternoon,1.6,2,64051,67169,1.3723967,1.3825347,103.89777,103.89922,kml_8,HOUGANG,NORTH-EAST REGION,4075,kml_27,SENGKANG,NORTH-EAST REGION,4302
4546,4575,morning,0.9,4,76191,76369,1.3569438,1.3602564,103.94477,103.950226,kml_32,TAMPINES,EAST REGION,4546,kml_32,TAMPINES,EAST REGION,4575
2351,1944,morning,0.7,4,28091,21681,1.344258,1.3422873,103.72012,103.71466,kml_10,JURONG WEST,WEST REGION,2351,kml_10,JURONG WEST,WEST REGION,1944
4526,4553,afternoon,0.9,1,76091,76229,1.3507164,1.35614,103.95275,103.95354,kml_32,TAMPINES,EAST REGION,4526,kml_32,TAMPINES,EAST REGION,4553
5234,4668,morning,0.8,1,98101,78131,1.3670578,1.3730847,103.96535,103.96373,kml_16,PASIR RIS,EAST REGION,5234,kml_16,PASIR RIS,EAST REGION,4668
4868,4866,morning,0.5,2,84059,84049,1.3249351,1.3243272,103.93954,103.934715,kml_20,BEDOK,EAST REGION,4868,kml_20,BEDOK,EAST REGION,4866
1666,1531,morning,6.9,6,17129,14169,1.3051413,1.2711855,103.76986,103.80942,kml_7,CLEMENTI,WEST REGION,1666,kml_1,BUKIT MERAH,CENTRAL REGION,1531
3829,3866,afternoon,0.8,5,59179,59399,1.4322144,1.4302675,103.83988,103.84552,kml_55,YISHUN,NORTH REGION,3829,kml_55,YISHUN,NORTH REGION,3866
4960,5105,morning,0.7,6,84671,94039,1.3175933,1.3148537,103.9451,103.94067,kml_20,BEDOK,EAST REGION,4960,kml_20,BEDOK,EAST REGION,5105
1254,1250,evening,0.6,2,10089,10079,1.2829233,1.280395,103.821655,103.82709,kml_1,BUKIT MERAH,CENTRAL REGION,1254,kml_1,BUKIT MERAH,CENTRAL REGION,1250
48,11,morning,24.2,9,48,11,1.397567,1.29324,103.747339,103.852219,kml_6,CHOA CHU KANG,WEST REGION,48,kml_37,DOWNTOWN CORE,CENTRAL REGION,11
4744,4748,morning,0.9,9,81141,81161,1.312008,1.3105464,103.89036,103.88318,kml_50,GEYLANG,CENTRAL REGION,4744,kml_50,GEYLANG,CENTRAL REGION,4748
3451,4246,morning,5.3,6,53071,66341,1.3606334,1.3711419,103.82835,103.86525,kml_21,BISHAN,CENTRAL REGION,3451,kml_28,SERANGOON,NORTH-EAST REGION,4246
2765,2388,morning,3.0,4,43471,28321,1.35797,1.3412716,103.74731,103.740906,kml_23,BUKIT BATOK,WEST REGION,2765,kml_9,JURONG EAST,WEST REGION,2388
4030,4024,morning,0.9,5,63209,63179,1.366058,1.3599931,103.87522,103.87393,kml_8,HOUGANG,NORTH-EAST REGION,4030,kml_8,HOUGANG,NORTH-EAST REGION,4024
4480,4560,morning,4.1,4,75081,76269,1.3498694,1.3618782,103.934265,103.9574,kml_32,TAMPINES,EAST REGION,4480,kml_32,TAMPINES,EAST REGION,4560
5910,2316,morning,1.7,5,27539,27349,1.3407161,1.3468081,103.68689,103.697815,kml_10,JURONG WEST,WEST REGION,5910,kml_10,JURONG WEST,WEST REGION,2316
6785,2440,afternoon,1.7,2,28009,28641,1.33235,1.3391789,103.74066,103.7461,kml_9,JURONG EAST,WEST REGION,6785,kml_9,JURONG EAST,WEST REGION,2440
4966,4974,morning,1.3,5,85021,85061,1.3219031,1.33146,103.95468,103.94739,kml_20,BEDOK,EAST REGION,4966,kml_20,BEDOK,EAST REGION,4974
6458,4306,morning,2.7,2,67361,67181,1.390995,1.3910179,103.88835,103.89778,kml_27,SENGKANG,NORTH-EAST REGION,6458,kml_27,SENGKANG,NORTH-EAST REGION,4306
4782,5042,morning,1.0,6,82131,92189,1.3095598,1.3047647,103.90035,103.90592,kml_50,GEYLANG,CENTRAL REGION,4782,kml_49,MARINE PARADE,CENTRAL REGION,5042
3856,3863,afternoon,3.9,2,59331,59381,1.4229738,1.4318113,103.83276,103.84196,kml_55,YISHUN,NORTH REGION,3856,kml_55,YISHUN,NORTH REGION,3863
4270,3555,morning,4.8,5,66489,54248,1.3788934,1.3687549,103.87898,103.84661,kml_8,HOUGANG,NORTH-EAST REGION,4270,kml_19,ANG MO KIO,NORTH-EAST REGION,3555
26,20,afternoon,9.5,12,26,20,1.344237,1.307412,103.720725,103.789696,kml_10,JURONG WEST,WEST REGION,26,kml_24,QUEENSTOWN,CENTRAL REGION,20
5023,5027,morning,0.5,2,92091,92111,1.3027034,1.3047765,103.899315,103.90293,kml_49,MARINE PARADE,CENTRAL REGION,5023,kml_49,MARINE PARADE,CENTRAL REGION,5027
6457,6633,morning,1.0,6,67371,67479,1.3925997,1.3919821,103.88714,103.880196,kml_27,SENGKANG,NORTH-EAST REGION,6457,kml_27,SENGKANG,NORTH-EAST REGION,6633
6236,2870,morning,0.7,6,44809,44259,1.3850008,1.3802956,103.75978,103.76297,kml_2,BUKIT PANJANG,WEST REGION,6236,kml_2,BUKIT PANJANG,WEST REGION,2870
4146,4082,morning,1.8,1,64461,64109,1.3793848,1.3720233,103.886406,103.87691,kml_8,HOUGANG,NORTH-EAST REGION,4146,kml_8,HOUGANG,NORTH-EAST REGION,4082
2383,2849,morning,5.0,1,28291,44141,1.3444608,1.378356,103.73638,103.75774,kml_9,JURONG EAST,WEST REGION,2383,kml_6,CHOA CHU KANG,WEST REGION,2849
61,24,morning,10.0,9,61,24,1.33935,1.334308,103.87079,103.741958,kml_2,BUKIT PANJANG,WEST REGION,61,kml_9,JURONG EAST,WEST REGION,24
4559,4939,morning,5.5,6,76259,84529,1.3596702,1.332133,103.95843,103.93431,kml_32,TAMPINES,EAST REGION,4559,kml_20,BEDOK,EAST REGION,4939
6868,3979,evening,1.1,2,66359,62229,1.350807,1.35109,103.87328,103.882126,kml_28,SERANGOON,NORTH-EAST REGION,6868,kml_8,HOUGANG,NORTH-EAST REGION,3979
4308,4070,evening,1.4,2,67191,64029,1.3890889,1.3778162,103.89711,103.89688,kml_27,SENGKANG,NORTH-EAST REGION,4308,kml_8,HOUGANG,NORTH-EAST REGION,4070
3744,3736,morning,0.6,1,58029,57139,1.4431592,1.4379566,103.82398,103.8256,kml_26,SEMBAWANG,NORTH REGION,3744,kml_26,SEMBAWANG,NORTH REGION,3736
4960,4882,morning,3.5,4,84671,84131,1.3175933,1.3214133,103.9451,103.927574,kml_20,BEDOK,EAST REGION,4960,kml_20,BEDOK,EAST REGION,4882
